SyntheticID,InHull,DistToHull,BioPlausible,MechInEnvelope
1,false,5.573443028948618,false,true
2,false,11.06058501737942,true,false
3,false,8.44818727485921,false,false
4,false,10.600533626317594,false,true
5,false,11.074201241894222,true,true
6,false,11.19562109996497,true,false
7,false,8.712652009997084,true,false
8,false,9.572019359387227,false,true
9,false,12.19395522059631,false,true
10,false,10.917098981543118,false,false
11,false,8.987287465785819,false,false
12,false,8.976285604343554,true,false
13,false,7.482963990426057,false,true
14,false,5.4739364348679915,true,true
15,false,15.11053550411903,false,false
16,false,11.475446407012937,false,true
17,false,10.970919103188514,true,false
18,false,8.941157884140734,true,false
19,false,6.368333134106199,true,true
20,false,9.12031070804374,true,true
21,false,15.411920790584384,true,true
22,false,7.323327160461086,true,true
23,false,9.649952585192112,true,false
24,false,12.554334193364424,true,true
25,false,11.98105290604535,true,false
26,false,7.013850631309943,false,true
27,false,8.352248343740065,true,false
28,false,10.897909200087796,true,true
29,false,11.804995056824252,true,false
30,false,14.801422596214266,true,false
31,false,5.141148546565268,false,true
32,false,9.897618458896982,false,true
33,false,13.419482444964194,true,false
34,false,6.868623998822226,true,true
35,false,15.822602845508733,true,false
36,false,7.321959971122697,false,true
37,false,14.59454018141559,false,false
38,false,7.632756273791032,true,true
39,false,10.654244687555689,true,false
40,false,11.15287175086742,true,false
41,false,7.378071193418569,true,true
42,false,10.347621246889862,false,false
43,false,10.62063281528741,false,false
44,false,6.82086031976234,true,false
45,false,6.581005871755989,true,false
46,false,4.843160611770027,false,true
47,false,9.443954671924992,false,false
48,false,9.45463104184399,false,true
49,false,10.797780273404161,true,false
50,false,7.247373931825976,true,true
51,false,11.52850270755194,false,false
52,false,10.70760784860076,false,true
53,false,5.84083583382292,true,true
54,false,8.188839152993044,false,false
55,false,10.079283671576533,true,false
56,false,8.47577782449229,true,false
57,false,7.689511156990993,true,true
58,false,9.82550342716938,true,false
59,false,13.993864289043316,false,false
60,false,7.738058860369025,false,false
61,false,9.95722935356623,true,true
62,false,6.644549072223371,true,false
63,false,8.978353367352153,true,true
64,false,11.212435630038273,true,false
65,false,7.657601862532919,true,true
66,false,12.486061516872306,false,true
67,false,9.050037743835558,true,false
68,false,10.728867448941724,true,true
69,false,8.715047441610608,false,false
70,false,9.986619642531853,true,false
71,false,7.552205887912148,true,true
72,false,8.529735335637275,false,false
73,false,12.218333994933555,false,false
74,false,12.980047633670756,false,false
75,false,7.467169605980916,false,false
76,false,10.932777560111047,false,false
77,false,5.75419940695874,false,true
78,false,8.591354420061007,false,true
79,false,5.375909373966969,true,true
80,false,9.503107855455557,false,false
81,false,10.356683338483878,true,false
82,false,12.302118828772597,false,true
83,false,10.114848101339247,true,true
84,false,6.406970029711282,true,true
85,false,12.638096418525304,false,false
86,false,10.10419560289288,false,false
87,false,9.714924153093301,false,false
88,false,12.02226099043167,true,false
89,false,7.525740456405653,false,false
90,false,9.797735026767914,true,false
91,false,12.121911491939105,false,false
92,false,6.584775919613565,false,false
93,false,11.689730251393142,false,false
94,false,8.092520260469998,false,false
95,false,9.001972639780625,true,false
96,false,7.891233188830663,true,true
97,false,11.928280643471275,true,false
98,false,8.223720671043838,true,true
99,false,8.750122262067743,false,false
100,false,10.693781250635551,false,false
