Metric,Group,N,Q1,Median,Q3,Min,Max,MannWhitneyP
radial_overshoot,synthetic_nearest_vertex_removed,100,8.530525623658704,10.469947800373195,13.141819226528414,4.633301521130245,27.22830134322529,1.1094687683631764e-5
radial_overshoot,real_leave_one_out,23,12.980605048350007,15.194217561757537,23.37997780997111,5.694986014267726,51.31381286941371,1.1094687683631764e-5
hull_distance,synthetic_nearest_vertex_removed,100,8.720221833256627,11.000574240442141,12.200437305433011,5.6602032541115666,16.189761925985284,0.07083826436032169
hull_distance,real_leave_one_out,23,10.198496392895159,11.896247187003777,13.386827675069338,6.321458038693329,17.416485444457354,0.07083826436032169
